"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.318613908E2,8.782237244E-1,-2.469145386E1,-7.365283813E0,2.578151617E1
1.318713678E2,2.113904114E0,-2.380200348E1,-7.672594757E0,2.509726420E1
1.318813458E2,2.647694092E0,-2.235735764E1,-6.101611633E0,2.332576663E1
1.318913238E2,2.602488098E0,-1.994497421E1,-4.152814178E0,2.053827661E1
1.319013008E2,2.106419678E0,-1.691123291E1,-3.518134003E0,1.740126631E1
1.319112788E2,1.729353790E0,-1.381821487E1,-3.430266724E0,1.434226121E1
1.319212568E2,1.587748260E0,-1.088521408E1,-2.764002228E0,1.134233391E1
1.319312338E2,1.620380402E0,-8.290659485E0,-1.723366241E0,8.621522983E0
1.319412118E2,1.814975739E0,-5.642965393E0,-1.019380188E-1,5.928540016E0
1.319511898E2,1.944606171E0,-3.362607422E0,1.441951447E0,4.143409925E0
1.319611668E2,1.950144653E0,-1.658401337E0,1.767973480E0,3.111123493E0
1.319711448E2,1.688638458E0,-8.711883545E-2,1.538800049E0,2.286262261E0
1.319811228E2,1.076710968E0,1.236279144E0,2.245330811E-1,1.654722858E0
1.319910998E2,4.858895874E-1,1.873953094E0,-1.504521332E0,2.451810215E0
1.320010778E2,1.017883301E-2,1.868713989E0,-2.630180511E0,3.226460151E0
1.320110558E2,-7.458988953E-1,1.785187683E0,-2.842738495E0,3.438665784E0
1.320210338E2,-1.737137604E0,1.367705841E0,-2.663411407E0,3.461506413E0
1.320310108E2,-2.755320282E0,9.630972290E-1,-1.977837067E0,3.525788648E0
1.320409888E2,-3.513793030E0,9.877958679E-1,-1.091530151E0,3.809713927E0
1.320509668E2,-3.679797821E0,1.143023071E0,-5.441184998E-1,3.891462281E0
1.320609438E2,-3.068768463E0,8.074209595E-1,-5.370831299E-1,3.218342240E0
1.320709218E2,-2.039508820E0,-2.574645996E-2,-6.289920044E-1,2.134453103E0
1.320808998E2,-9.409432983E-1,-7.830216980E-1,-5.071453857E-1,1.325025929E0
1.320908768E2,-3.622467041E-2,-1.404678955E0,-1.011895752E-1,1.408784768E0
1.321008548E2,5.908213806E-1,-1.859283600E0,3.016227722E-1,1.974077431E0
1.321108328E2,9.708810425E-1,-2.088606720E0,6.364764404E-1,2.389558597E0
1.321208098E2,1.217118988E0,-2.083217926E0,8.743318176E-1,2.566248563E0
1.321307878E2,1.368903351E0,-1.822310486E0,7.062313843E-1,2.386100304E0
1.321407658E2,1.435963898E0,-1.456471252E0,2.646496582E-1,2.062362787E0
1.321507438E2,1.422042847E0,-8.839118958E-1,-8.427474976E-2,1.676486901E0
1.321607208E2,1.226250000E0,-5.987548828E-2,-2.914439392E-1,1.261829508E0
1.321706988E2,8.298742676E-1,7.246430969E-1,-4.575984192E-1,1.192977465E0
1.321806805E2,3.179388428E-1,1.191821594E0,-7.325765991E-1,1.434640127E0
1.321906575E2,-2.459385681E-1,1.286724243E0,-1.085692291E0,1.701432575E0
1.322006355E2,-5.694158936E-1,1.222807159E0,-1.371597748E0,1.923739117E0
1.322106135E2,-4.552033997E-1,1.061592407E0,-2.219883728E0,2.502413303E0
1.322205905E2,2.194436646E-1,2.829116821E-2,-3.847449188E0,3.853806063E0
1.322305685E2,1.177002411E0,-2.501747589E0,-5.232069855E0,5.917654150E0
1.322405465E2,1.621577911E0,-5.585185547E0,-4.094734955E0,7.112711639E0
1.322505235E2,1.776206360E0,-8.162975006E0,-2.473755798E0,8.712550587E0
1.322605015E2,3.356769562E0,-1.153306686E1,-5.664071503E0,1.328010690E1
1.322704795E2,5.678142242E0,-1.654419617E1,-1.292053162E1,2.174607697E1
1.322804565E2,5.932463379E0,-2.404449921E1,-1.411459854E1,2.850533206E1
1.322904345E2,4.600233765E0,-3.256523026E1,-4.512216797E0,3.319663345E1
1.323004125E2,2.860252075E0,-3.698928040E1,4.577331390E0,3.738100947E1
1.323103905E2,-1.531614990E0,-3.215717880E1,4.333488464E-1,3.219654926E1
1.323203675E2,-5.287754059E0,-2.659908691E1,-7.132517853E0,2.804183622E1
1.323303455E2,-6.659800873E0,-2.753329422E1,-8.985813904E0,2.971834601E1
1.323403235E2,-6.578968964E0,-3.068169708E1,-8.919501801E0,3.262218388E1
1.323503005E2,-3.596121826E0,-3.066029160E1,-7.308402100E0,3.172378152E1
1.323602785E2,1.598675537E-1,-2.635838745E1,-5.214705963E0,2.686974702E1
1.323702565E2,3.533252563E0,-2.300371353E1,-5.151687012E0,2.383683261E1
1.323802335E2,6.469097443E0,-2.186054077E1,-5.780229950E0,2.351900344E1
1.323902115E2,8.891809387E0,-2.206995529E1,-5.749992828E0,2.447875851E1
1.324001895E2,9.986932068E0,-2.211680786E1,-4.813390503E0,2.473986116E1
1.324101675E2,9.004225616E0,-2.094160172E1,-4.104464722E0,2.316189526E1
1.324201445E2,6.825206909E0,-1.887739426E1,-4.098477173E0,2.048748346E1
1.324301225E2,4.537963257E0,-1.668205948E1,-3.590134277E0,1.765710291E1
1.324401005E2,2.293680267E0,-1.464494568E1,-2.463726654E0,1.502682109E1
1.324500775E2,2.429447937E-1,-1.220756424E1,-1.462458801E0,1.229725305E1
1.324600555E2,-1.219813385E0,-9.113947449E0,4.236190796E-2,9.195312791E0
1.324700335E2,-2.161505127E0,-6.039939880E0,1.564845886E0,6.603159912E0
1.324800105E2,-2.450703735E0,-3.301235046E0,2.231709137E0,4.678100822E0
1.324899885E2,-2.279609528E0,-8.933422852E-1,1.860331421E0,3.074981794E0
1.324999665E2,-2.013462982E0,1.238823853E0,7.631130981E-1,2.484161693E0
1.325099435E2,-1.639989624E0,3.118465118E0,-6.988966370E-1,3.592053336E0
1.325199215E2,-1.083746338E0,4.404889984E0,-2.527793427E0,5.193005055E0
1.325298995E2,-6.897656250E-1,4.779111786E0,-4.065845032E0,6.312430744E0
1.325398765E2,-7.710466003E-1,4.405039673E0,-4.467310181E0,6.321055895E0
1.325498545E2,-1.355131989E0,3.158731384E0,-3.295995941E0,4.762095748E0
1.325598325E2,-1.852397919E0,1.408570862E0,-1.395697632E0,2.713562566E0
1.325698105E2,-1.878892822E0,5.885760498E-1,-1.390608215E-1,1.973828239E0
1.325797875E2,-1.742526398E0,2.083666992E-1,-1.541793823E-2,1.755007875E0
1.325897655E2,-1.758692780E0,-3.284170532E-1,-1.400637360E0,2.272145036E0
1.325997435E2,-1.228944397E0,-1.439556427E0,-3.716770935E0,4.170972695E0
1.326097205E2,-6.346801758E-2,-2.819836121E0,-5.153333588E0,5.874721355E0
1.326196985E2,9.921368408E-1,-3.553011475E0,-4.584965515E0,5.884737447E0
1.326296765E2,1.748963013E0,-3.599265289E0,-2.024390259E0,4.484611261E0
1.326396535E2,2.085014191E0,-3.414699097E0,1.396745453E0,4.237729576E0
1.326496315E2,2.070943451E0,-3.036884766E0,4.004472656E0,5.435740714E0
1.326596095E2,1.773062897E0,-2.011217651E0,4.731061707E0,5.437986148E0
1.326695865E2,1.354533234E0,-2.377056885E-1,3.629352722E0,3.881168053E0
1.326795645E2,1.169667664E0,1.233435059E0,1.872755585E0,2.529169422E0
1.326895425E2,1.375489655E0,1.216370544E0,8.484356689E-1,2.022714062E0
1.326995205E2,1.599723358E0,7.204518127E-1,2.345622253E-1,1.770080528E0
1.327094975E2,1.504072266E0,5.355862427E-1,-7.259902954E-1,1.753895069E0
1.327194755E2,1.051862640E0,3.441343689E-1,-2.478695526E0,2.714548763E0
1.327294535E2,4.839436340E-1,-5.745053101E-1,-5.004393311E0,5.060455533E0
1.327394305E2,5.653742981E-1,-2.792293396E0,-7.724836121E0,8.233446641E0
1.327494085E2,1.338965607E0,-6.139183502E0,-8.463400269E0,1.054094621E1
1.327593865E2,1.281036072E0,-9.101523285E0,-7.255412292E0,1.170981584E1
1.327693635E2,4.614903259E-1,-1.186028641E1,-5.861061859E0,1.323750026E1
1.327793415E2,2.216889954E-1,-1.669792648E1,-5.944887543E0,1.772601429E1
1.327893195E2,5.912704468E-2,-2.460074249E1,-5.886958008E0,2.529538104E1
1.327992975E2,5.777984619E-2,-3.446268448E1,-4.083208923E0,3.470378301E1
1.328092745E2,3.855981445E-1,-3.879856796E1,-3.336262207E0,3.894365426E1
1.328192525E2,5.987548828E-2,-3.251119263E1,-7.941735077E0,3.346718373E1
1.328292305E2,2.726580048E0,-2.240196487E1,-8.401578827E0,2.408046502E1
1.328392075E2,4.154311066E0,-1.439751022E1,-2.945874023E0,1.527169849E1
1.328491855E2,3.287014618E0,-9.777068481E0,1.475481720E0,1.041981667E1
1.328591635E2,2.291434937E0,-9.259744263E0,-6.752458191E-1,9.562922921E0
1.328691405E2,2.026186523E0,-1.301034485E1,-5.623056793E0,1.431758613E1
1.328791185E2,1.332229614E0,-2.138617722E1,-1.007135651E1,2.367647849E1
1.328890965E2,9.235794067E-2,-3.273482758E1,-8.881331177E0,3.391836538E1
1.328990745E2,-5.858816528E-1,-3.584925110E1,-4.110302582E0,3.608887154E1
1.329090515E2,-7.670050049E-1,-3.305830490E1,-2.163002014E0,3.313786954E1
1.329190295E2,6.361770630E-2,-3.006198578E1,-5.191354523E0,3.050700244E1
1.329290075E2,1.464554443E0,-2.535696991E1,-9.062454529E0,2.696755319E1
1.329389845E2,2.117346954E0,-2.091750183E1,-8.326135712E0,2.261303997E1
1.329489625E2,2.471211090E0,-1.726135483E1,-5.904172211E0,1.840979370E1
1.329589405E2,2.436034241E0,-1.400128418E1,-4.517455902E0,1.491233145E1
1.329689175E2,2.238445129E0,-1.111857880E1,-3.794010315E0,1.195942914E1
1.329788955E2,2.318977661E0,-8.115523682E0,-2.843636627E0,8.906494893E0
1.329888735E2,2.399959259E0,-5.157375183E0,-1.988764343E0,6.026068937E0
1.329988515E2,2.468816071E0,-2.079625397E0,-6.258485413E-1,3.288096863E0
1.330088285E2,2.550246735E0,5.077441406E-1,9.675878906E-1,2.774488934E0
1.330188065E2,2.806364136E0,2.461181946E0,2.491718445E0,4.487956889E0
1.330287845E2,3.002456360E0,3.616479492E0,2.430645447E0,5.291663765E0
1.330387615E2,2.569556580E0,3.637136536E0,1.739382935E-1,4.456639735E0
1.330487395E2,1.373094635E0,2.661016388E0,-2.349963226E0,3.806405688E0
1.330587175E2,-2.559677124E-1,1.670077057E0,-2.974015503E0,3.420445155E0
1.330686945E2,-2.198178864E0,8.509803772E-1,-2.503693542E0,3.438697322E0
1.330786725E2,-4.060605927E0,-1.317260742E-1,-1.446891174E0,4.312698264E0
1.330886505E2,-5.064119110E0,-1.141526184E0,-2.555186462E-1,5.197468054E0
1.330986275E2,-4.641098785E0,-1.646426239E0,-8.352630615E-2,4.925189736E0
1.331086055E2,-3.423680420E0,-2.090552673E0,-8.328680420E-1,4.097031520E0
1.331185835E2,-1.998643799E0,-2.535128174E0,-1.789378967E0,3.690979407E0
1.331285615E2,-7.930508423E-1,-2.861449585E0,-2.335293732E0,3.777620968E0
1.331385385E2,1.496887207E-1,-2.620450745E0,-1.965412903E0,3.279026791E0
1.331485165E2,9.448352051E-1,-1.699116669E0,-9.867480469E-1,2.180225384E0
1.331584945E2,1.787283325E0,-2.429447937E-1,5.258564758E-1,1.878810499E0
1.331684715E2,2.698139191E0,1.010847931E0,1.952689362E0,3.480627009E0
1.331784462E2,3.514092407E0,1.667532349E0,2.704575806E0,4.737535210E0
1.331884242E2,3.914360046E0,1.547631683E0,1.891316986E0,4.614591893E0
1.331984012E2,3.991599426E0,1.179996185E0,4.165837097E-1,4.183156579E0
1.332083792E2,3.410807190E0,1.327439575E0,-6.038442993E-1,3.709491805E0
1.332183572E2,2.176923065E0,1.258732452E0,-8.557704163E-1,2.656265127E0
1.332283342E2,5.541476440E-1,6.375242615E-1,-9.024732971E-1,1.236112797E0
1.332383122E2,-1.194815369E0,1.294807434E-1,-9.506730652E-1,1.532360370E0
1.332482902E2,-2.824326782E0,-1.434017944E-1,-1.071621552E0,3.024195529E0
1.332582682E2,-4.044888611E0,-5.206173706E-1,-1.297801208E0,4.279772692E0
1.332682452E2,-4.466262360E0,-1.509161682E0,-1.913620605E0,5.087928092E0
1.332782232E2,-3.669319611E0,-3.347937927E0,-3.972139893E0,6.360069976E0
1.332882012E2,-2.033221893E0,-5.977070618E0,-6.865922241E0,9.327392597E0
1.332981782E2,-6.698570251E-1,-8.428373108E0,-6.846462708E0,1.087934894E1
1.333081562E2,5.879772949E-1,-1.098415833E1,-5.012027435E0,1.208792250E1
1.333181342E2,3.363056488E0,-1.522409134E1,-7.357200623E0,1.723982329E1
1.333281112E2,5.650749207E0,-2.064641556E1,-7.495812378E0,2.268022586E1
1.333380892E2,6.418502655E0,-3.005989014E1,-4.638853455E0,3.108557757E1
1.333480672E2,4.174968109E0,-3.858451309E1,-2.574047241E0,3.889499619E1
1.333580452E2,4.430786133E-2,-3.597124741E1,-5.592370605E0,3.640339561E1
1.333680222E2,-1.060544586E0,-2.652079971E1,-8.646020508E0,2.791471373E1
1.333780002E2,3.591032410E-1,-2.114652557E1,-4.293820953E0,2.158104255E1
1.333879782E2,1.743723907E0,-1.921120010E1,-3.558849335E0,1.961571286E1
1.333979552E2,3.225791931E0,-1.822804459E1,-6.964118042E0,1.977792414E1
1.334079332E2,4.924010468E0,-1.944127167E1,-8.048612823E0,2.160993039E1
1.334179112E2,5.254822540E0,-2.170800797E1,-6.029910736E0,2.313461893E1
1.334278882E2,3.171454926E0,-2.383253998E1,-4.394860840E0,2.444100837E1
1.334378662E2,2.883004761E-1,-2.643113617E1,-4.156855774E0,2.675756951E1
1.334478442E2,-1.616338806E0,-2.869682465E1,-4.919669495E0,2.916030596E1
1.334578222E2,-2.603236542E0,-2.885085434E1,-4.874313812E0,2.937528845E1
1.334677992E2,-2.779569855E0,-2.627860336E1,-4.447850647E0,2.679690987E1
1.334777772E2,-2.466870117E0,-2.208507385E1,-4.762196960E0,2.272695437E1
1.334877552E2,-1.597927094E0,-1.817730011E1,-4.693789215E0,1.884142424E1
1.334977322E2,-5.460644531E-1,-1.515538422E1,-3.952979736E0,1.567194646E1
1.335077102E2,6.456074524E-1,-1.241802658E1,-2.768043823E0,1.273916244E1
1.335176882E2,1.965712280E0,-9.661209412E0,-1.393601990E0,9.957164183E0
1.335276662E2,3.091820526E0,-6.639143829E0,6.346801758E-2,7.324043497E0
1.335376432E2,3.960015106E0,-3.605552216E0,1.018631744E0,5.451544465E0
1.335476212E2,4.801864471E0,-1.246907043E0,4.352947998E-1,4.980176818E0
1.335575992E2,5.216951294E0,5.646258545E-1,-4.435276794E-1,5.266127606E0
1.335675762E2,4.638853455E0,1.763931885E0,-1.276994476E0,5.124561636E0
1.335775542E2,3.316503296E0,2.301464081E0,-1.891466675E0,4.457979050E0
1.335875322E2,1.580862579E0,2.418670349E0,-2.111060028E0,3.578500691E0
1.335975092E2,-2.842588806E-1,2.133363647E0,-2.280956726E0,3.136049609E0
1.336074872E2,-1.982327728E0,1.595681763E0,-1.500779114E0,2.954346198E0
1.336174652E2,-2.972518616E0,1.008452911E0,-3.549119568E-1,3.158924927E0
1.336274432E2,-3.126997375E0,8.135581970E-1,3.412902832E-2,3.231277505E0
1.336374202E2,-2.395318909E0,4.975653076E-1,-6.825805664E-2,2.447403333E0
1.336473982E2,-1.365011444E0,-1.610650635E-1,-1.079255676E-1,1.378711763E0
1.336573762E2,-5.083428955E-1,-9.277706909E-1,2.442919922E-1,1.085748374E0
1.336673532E2,2.246827698E-1,-1.764231262E0,8.384065247E-1,1.966194241E0
1.336773312E2,8.801696777E-1,-2.380948792E0,1.269510040E0,2.838181029E0
1.336873092E2,1.372196503E0,-2.518512726E0,1.073268127E0,3.062308617E0
1.336972862E2,1.682351532E0,-2.305206299E0,1.502874756E-1,2.857773448E0
1.337072642E2,1.799707489E0,-1.756447449E0,-8.961863708E-1,2.669682509E0
1.337172422E2,1.406924286E0,-8.836125183E-1,-1.572629700E0,2.287656268E0
1.337272202E2,3.237767029E-1,-1.182540894E-1,-1.732646942E0,1.766601486E0
1.337371972E2,-1.035247192E0,2.502795410E-1,-1.526076508E0,1.860990625E0
1.337471752E2,-2.352208557E0,3.264710999E-1,-1.168619843E0,2.646722655E0
1.337571532E2,-3.508104858E0,3.489244080E-1,-7.990383911E-1,3.614831986E0
1.337671302E2,-4.302951965E0,3.761677551E-1,-6.231541443E-1,4.364082823E0
1.337771082E2,-4.662653961E0,3.833528137E-1,-9.021739197E-1,4.764579638E0
1.337870862E2,-4.497547302E0,-8.292755127E-2,-1.153201904E0,4.643778994E0
1.337970632E2,-3.609444122E0,-7.423063660E-1,-8.144563293E-1,3.773916364E0
1.338070412E2,-2.183209991E0,-1.330433350E0,-1.136436768E0,2.797846903E0
1.338170192E2,8.442443848E-2,-3.232527924E0,-2.769091644E0,4.257256487E0
1.338269972E2,2.447859650E0,-5.747897186E0,-3.744313660E0,7.283558451E0
1.338369742E2,3.676205292E0,-9.291178894E0,-7.321874084E0,1.238750704E1
1.338469522E2,4.977898407E0,-1.479927475E1,-1.630903519E1,2.257836651E1
1.338569302E2,6.502478027E0,-2.209734833E1,-1.517903503E1,2.758583202E1
1.338669072E2,7.150480499E0,-3.102523270E1,-6.691385193E0,3.253412164E1
1.338768852E2,6.750811615E0,-3.725827103E1,1.522184601E0,3.789550453E1
1.338868632E2,3.535348206E0,-2.930186646E1,3.519032135E0,2.972341925E1
1.338968402E2,6.905140686E-1,-1.694521225E1,-1.474882965E0,1.702328722E1
1.339068182E2,4.852908325E-1,-1.311512695E1,-4.387975159E0,1.383822200E1
1.339167962E2,5.137316895E-1,-1.495016098E1,-4.633464661E0,1.566014778E1
1.339267742E2,6.129753113E-1,-1.898861298E1,-4.318968658E0,1.948324028E1
1.339367512E2,1.911524963E-1,-2.377505951E1,-6.299350433E0,2.459617470E1
1.339467292E2,-1.358125763E0,-2.989208908E1,-7.793094177E0,3.092109009E1
1.339567072E2,-3.625011749E0,-3.338417725E1,-7.092550964E0,3.432125114E1
1.339666842E2,-3.767814789E0,-3.256657745E1,-5.912854156E0,3.331276391E1
1.339766622E2,-2.284549255E0,-2.965258713E1,-6.758745117E0,3.049878234E1
1.339866402E2,4.653822327E-1,-2.670536591E1,-8.693621521E0,2.808864902E1
1.339966182E2,3.248843994E0,-2.407458664E1,-8.114176483E0,2.561211762E1
1.340065952E2,4.825066223E0,-2.123334503E1,-5.373525696E0,2.242790636E1
1.340165732E2,5.291795654E0,-1.798794388E1,-3.285068665E0,1.903577953E1
1.340265512E2,5.272934875E0,-1.495345413E1,-2.361189880E0,1.603074703E1
1.340365282E2,5.214855652E0,-1.172871002E1,-1.495540009E0,1.292261576E1
1.340465062E2,5.120252380E0,-8.220305786E0,-4.626878357E-1,9.695591353E0
1.340564842E2,4.776716766E0,-4.711602173E0,4.697232056E-1,6.725835115E0
1.340664622E2,4.411176910E0,-2.123933258E0,6.511459351E-1,4.938984232E0
1.340764392E2,3.647614746E0,8.083190918E-2,8.384065247E-1,3.743601559E0
1.340864172E2,2.228865051E0,1.879641266E0,9.686357117E-1,3.072319294E0
1.340963952E2,4.010160828E-1,2.753673706E0,3.441343689E-1,2.803918908E0
1.341063722E2,-1.444496155E0,2.669398956E0,-6.824308777E-1,3.110943881E0
1.341163502E2,-3.086282043E0,1.966460724E0,-1.488654327E0,3.950720989E0
1.341263282E2,-4.677323456E0,9.538165283E-1,-1.691632233E0,5.064458539E0
1.341363052E2,-6.014941864E0,-2.689906311E-1,-1.419947205E0,6.186124122E0
1.341462832E2,-6.266867981E0,-1.387464752E0,-9.897418213E-1,6.494480857E0
1.341562612E2,-4.931195526E0,-1.423240356E0,-6.313870239E-1,5.171165440E0
1.341662392E2,-3.089126129E0,-1.178499298E0,-8.304730225E-1,3.408994907E0
1.341762194E2,-1.445543976E0,-1.435365143E0,-1.442849579E0,2.496334390E0
1.341861974E2,-2.673440552E-1,-1.975891113E0,-1.765578461E0,2.663247235E0
1.341961754E2,5.545967102E-1,-1.940714264E0,-1.300345917E0,2.401009968E0
1.342061524E2,1.327888641E0,-1.337169342E0,-4.420307922E-1,1.935639769E0
1.342161304E2,2.367177429E0,-6.337820435E-1,4.613406372E-1,2.493600578E0
1.342261084E2,3.487896881E0,-1.487905884E-1,9.803114319E-1,3.626096220E0
1.342360854E2,4.149221649E0,-3.532653809E-2,4.324507141E-1,4.171846339E0
1.342460634E2,4.322411499E0,-2.421963501E-1,-3.772155762E-1,4.345594531E0
1.342560414E2,4.038751373E0,-2.140548706E-1,-1.182840271E0,4.213839490E0
1.342660194E2,3.090623016E0,3.622467041E-2,-1.704804840E0,3.529819032E0
1.342759964E2,1.517095184E0,2.954855347E-1,-1.611099701E0,2.232606491E0
1.342859744E2,-4.427792358E-1,3.836521912E-1,-9.984237671E-1,1.157623632E0
1.342959524E2,-2.377356262E0,2.436932373E-1,-1.392105103E-1,2.393864816E0
1.343059294E2,-3.766018524E0,-9.340576172E-2,2.953358459E-1,3.778735691E0
1.343159074E2,-4.744234314E0,-5.051994324E-1,-3.951782227E-1,4.787395066E0
1.343258854E2,-4.983586578E0,-1.307081909E0,-1.157692566E0,5.280610796E0
1.343358624E2,-4.164190521E0,-2.193688202E0,-1.171763306E0,4.850338119E0
1.343458404E2,-2.676584015E0,-3.364553375E0,-2.151775360E0,4.807749848E0
1.343558184E2,-8.825646973E-1,-5.356311493E0,-4.213438110E0,6.871830467E0
1.343657964E2,8.767268372E-1,-8.190517731E0,-5.573659515E0,9.945798663E0
1.343757734E2,2.799029388E0,-1.175655212E1,-9.078171844E0,1.511503514E1
1.343857514E2,5.025499420E0,-1.624826157E1,-1.295256500E1,2.137827375E1
1.343957294E2,6.802753601E0,-2.346340759E1,-1.357122849E1,2.794614812E1
1.344057064E2,7.266638947E0,-3.210703308E1,-6.236481171E0,3.350461628E1
1.344156844E2,5.870492249E0,-3.422363159E1,5.063370667E0,3.509070192E1
1.344256624E2,1.636097717E0,-2.488769577E1,6.051465912E0,2.566504347E1
1.344356404E2,-2.169139252E0,-1.894400574E1,-1.601669312E-1,1.906846013E1
1.344456174E2,-2.834804993E0,-2.247606079E1,-9.187294922E0,2.444618203E1
1.344555954E2,-1.226699066E0,-2.746698212E1,-1.313249084E1,3.046969335E1
1.344655734E2,-3.739224243E-1,-2.872002640E1,-6.383475494E0,2.942326450E1
1.344755504E2,-6.596781921E-1,-2.792847244E1,-1.443598022E0,2.797353613E1
1.344855284E2,-1.541494446E0,-2.860671204E1,-2.838397522E0,2.878848171E1
1.344955064E2,-9.834548950E-1,-2.912179092E1,-5.674100647E0,2.968570882E1
1.345054844E2,7.893086243E-1,-2.725651978E1,-6.528523865E0,2.803858952E1
1.345154614E2,2.941083984E0,-2.442770233E1,-5.440586243E0,2.519846414E1
1.345254394E2,4.865482178E0,-2.223521164E1,-4.752167816E0,2.325211071E1
1.345354174E2,5.543721771E0,-2.037757462E1,-5.131179657E0,2.173263451E1
1.345453944E2,5.418582001E0,-1.814107544E1,-5.145998840E0,1.961991216E1
1.345553724E2,5.078938293E0,-1.539428741E1,-4.349056091E0,1.678374178E1
1.345653504E2,4.464466095E0,-1.273895920E1,-3.623814240E0,1.397657213E1
1.345753284E2,3.604354706E0,-9.829010468E0,-2.760260010E0,1.082681185E1
1.345853054E2,2.622845764E0,-6.708599396E0,-1.900597687E0,7.449623972E0
1.345952834E2,1.391805725E0,-3.648961945E0,-7.348219299E-1,3.973916169E0
1.346052614E2,1.995350647E-1,-1.166973267E0,9.827064514E-1,1.538620426E0
1.346152384E2,-8.795709229E-1,5.102888489E-1,2.053579559E0,2.291555961E0
1.346252164E2,-2.055974579E0,1.830693054E0,2.552042999E0,3.753850290E0
1.346351944E2,-3.111130371E0,2.696941681E0,1.625020752E0,4.426434125E0
1.346451714E2,-3.735631714E0,2.799777832E0,-7.008425903E-1,4.720686449E0
1.346551494E2,-3.943699036E0,2.072889404E0,-2.460583191E0,5.089607274E0
1.346651274E2,-3.829187164E0,8.050259399E-1,-2.878214722E0,4.857454178E0
1.346751054E2,-3.147055664E0,-2.043251038E-1,-1.826352081E0,3.644347682E0
1.346850824E2,-2.519710236E0,-5.993536377E-1,-1.450783081E0,2.968658957E0
1.346950604E2,-2.044598236E0,-1.165177002E0,-2.012564850E0,3.096520090E0
1.347050384E2,-1.477727051E0,-1.855840759E0,-2.830763397E0,3.693378341E0
1.347150154E2,-8.150550842E-1,-2.451003113E0,-3.825594635E0,4.615940355E0
1.347249934E2,-2.320175171E-2,-2.840493164E0,-4.438569946E0,5.269709945E0
1.347349714E2,8.131091309E-1,-2.746638336E0,-3.833827515E0,4.785749891E0
1.347449494E2,1.489402771E0,-1.880090332E0,-1.856589203E0,3.033147497E0
1.347549264E2,1.866318970E0,-5.222639465E-1,3.330574036E-1,1.966426546E0
1.347649044E2,2.124681702E0,5.358856201E-1,1.687590637E0,2.765756296E0
1.347748824E2,2.566862183E0,1.108744354E0,1.986668701E0,3.430007002E0
1.347848594E2,3.154839478E0,1.420096893E0,1.456321564E0,3.753739444E0
